회사명,거래소코드,회계년도,종가(원),보통주(천원),시총,상장협 산업분류(대분류),상장협 산업분류(중분류),상장협 산업분류(소분류)
유비벨록스(주),89850,12-13,14700,6007416,88309015200,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-10,17450,5477654,95585062300,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-15,17300,6489697,1.12272E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-16,10650,7115697,75782173050,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-17,9550,7115697,67954906350,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-18,4940,7115697,35151543180,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-19,6530,7115697,46465501410,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-20,9530,7115697,67812592410,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-14,13050,6051454,78971474700,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유비벨록스(주),89850,12-12,25200,5995965,1.51098E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
유아이엘(주),49520,12-12,6670,11392470,75987774900,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-13,10450,11392470,1.19051E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-14,13100,11392470,1.49241E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-15,12300,11392470,1.40127E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-16,10400,11392470,1.18482E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-17,6510,21784936,1.4182E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-18,4460,21784936,97160814560,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-19,5190,21784936,1.13064E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-20,3915,21784936,85288024440,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-11,2265,11392470,25803944550,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유아이엘(주),49520,12-10,3860,11392470,43974934200,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
유일에너테크(주),340930,12-20,,8809394,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유일에너테크(주),340930,12-19,,770054,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유진기업(주),23410,12-11,5140,66204962,3.40294E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-13,2835,77163043,2.18757E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-10,3800,53666675,2.03933E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-15,4400,74000000,3.256E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-16,5110,74000000,3.7814E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-14,3080,75000000,2.31E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-18,6250,77122067,4.82013E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-19,5030,77310863,3.88874E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-20,4720,77310863,3.64907E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-17,4920,75501370,3.71467E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
유진기업(주),23410,12-12,2900,77163043,2.23773E+11,제조업,  비금속 광물제품 제조업,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
이노뎁(주),303530,12-16,,2062500,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이노뎁(주),303530,12-17,,2162500,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이노뎁(주),303530,12-20,,5868635,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이노뎁(주),303530,12-19,,4995244,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이노뎁(주),303530,12-18,,4991664,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-12,4505,19790916,89158076580,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-13,3485,19790916,68971342260,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-14,3790,19790916,75007571640,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-15,7680,19790916,1.51994E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-16,7020,19790916,1.38932E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-17,7020,19790916,1.38932E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-18,5540,19790916,1.09642E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-19,5040,19790916,99746216640,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-20,4620,19790916,91434031920,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-10,2850,13147100,37469235000,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이니텍(주),53350,12-11,3400,19790916,67289114400,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이삭엔지니어링(주),351330,12-17,,40000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이삭엔지니어링(주),351330,12-18,,40000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이삭엔지니어링(주),351330,12-16,,40000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이삭엔지니어링(주),351330,12-20,,440000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이삭엔지니어링(주),351330,12-15,,40000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이삭엔지니어링(주),351330,12-19,,400000,0,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
이스트아시아홀딩스인베스트먼트리미티드,900110,12-10,4370,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-11,2720,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-14,2490,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-15,1340,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-16,1030,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-17,526,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-12,2000,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-19,230,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-20,236,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-18,234,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이스트아시아홀딩스인베스트먼트리미티드,900110,12-13,1325,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
이엠코리아(주),95190,12-12,4400,16472535,72479154000,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-13,9920,16472535,1.63408E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-14,4830,21413947,1.03429E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-15,4750,21413947,1.01716E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-11,6050,13725289,83037998450,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-17,2790,32113947,89597912130,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-10,5100,13725289,69998973900,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-19,4330,36332704,1.57321E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-20,5890,39922171,2.35142E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-16,4370,21413947,93578948390,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이엠코리아(주),95190,12-18,6060,36332704,2.20176E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
이원컴포텍(주),88290,12-12,1230,9732774,11971312020,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-10,2580,5232774,13500556920,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-14,1750,12528669,21925170750,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-15,1575,12528669,19732653675,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-13,1520,12528669,19043576880,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-17,1925,14247866,27427142050,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-18,1170,14247866,16670003220,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-19,17200,17047866,2.93223E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-20,7680,18599180,1.42842E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-11,1390,9732774,13528555860,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이원컴포텍(주),88290,12-16,2395,12528669,30006162255,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
이지케어텍(주),99750,3-12,,286000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이지케어텍(주),99750,3-13,,286000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이지케어텍(주),99750,3-14,,286000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
이지케어텍(주),99750,3-15,,291000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
