회사명,거래소코드,회계년도,종가(원),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),시총
유니슨(주),18000,12-21,2815,121778559,3.42807E+11
유니슨(주),18000,12-21,2815,0,0
유니슨(주),18000,12-21,2815,121778559,3.42807E+11
유비벨록스(주),89850,12-21,17400,7115697,1.23813E+11
유비벨록스(주),89850,12-21,17400,7115697,1.23813E+11
유아이엘(주),49520,12-21,2725,21784936,59363950600
유아이엘(주),49520,12-21,2725,21784936,59363950600
유일에너테크(주),340930,12-21,19150,10674744,2.04421E+11
유일에너테크(주),340930,12-21,19150,10674744,2.04421E+11
유진기업(주),23410,12-21,4835,77310863,3.73798E+11
유진기업(주),23410,12-21,4835,77310863,3.73798E+11
유진기업(주),23410,12-21,4835,0,0
이노뎁(주),303530,12-21,26500,0,0
이노뎁(주),303530,12-21,26500,7302549,1.93518E+11
이노뎁(주),303530,12-21,26500,7302549,1.93518E+11
이니텍(주),53350,12-21,5360,19790916,1.06079E+11
이니텍(주),53350,12-21,5360,19790916,1.06079E+11
이삭엔지니어링(주),351330,12-21,13250,0,0
이삭엔지니어링(주),351330,12-21,13250,8288520,1.09823E+11
이삭엔지니어링(주),351330,12-21,13250,8288520,1.09823E+11
이스트아시아홀딩스인베스트먼트리미티드,900110,12-21,146,170480489,24890151394
이스트아시아홀딩스인베스트먼트리미티드,900110,12-21,146,170480489,24890151394
이엠코리아(주),95190,12-21,4045,42581037,1.7224E+11
이엠코리아(주),95190,12-21,4045,0,0
이엠코리아(주),95190,12-21,4045,42581037,1.7224E+11
이오플로우(주),294090,12-21,49000,11745532,5.75531E+11
이오플로우(주),294090,12-21,49000,11745532,5.75531E+11
이원다이애그노믹스(주),245620,12-21,3250,83694922,2.72008E+11
이원다이애그노믹스(주),245620,12-21,3250,83694922,2.72008E+11
이원컴포텍(주),88290,12-21,8270,22636305,1.87202E+11
이원컴포텍(주),88290,12-21,8270,22636305,1.87202E+11
이지케어텍(주),99750,3-21,18050,0,0
이지케어텍(주),99750,3-21,18050,6386000,1.15267E+11
이지케어텍(주),99750,3-21,18050,6386000,1.15267E+11
이트론(주),96040,12-21,452,527923748,2.38622E+11
이트론(주),96040,12-21,452,527923748,2.38622E+11
이화공영(주),1840,12-21,5920,19805760,1.1725E+11
이화공영(주),1840,12-21,5920,19805760,1.1725E+11
이화전기공업(주),24810,12-21,1545,83463623,1.28951E+11
이화전기공업(주),24810,12-21,1545,83463623,1.28951E+11
인바이오(주),352940,12-21,7950,10867730,86398453500
인바이오(주),352940,12-21,7950,0,0
인바이오(주),352940,12-21,7950,10867730,86398453500
인베니아(주),79950,12-21,2690,23200000,62408000000
인베니아(주),79950,12-21,2690,23200000,62408000000
인선이엔티(주),60150,12-21,11100,46563612,5.16856E+11
인선이엔티(주),60150,12-21,11100,46563612,5.16856E+11
인카금융서비스(주),211050,12-21,,4493990,0
인카금융서비스(주),211050,12-21,,4493990,0
인카금융서비스(주),211050,12-21,,0,0
인크로스(주),216050,12-21,52900,0,0
인크로스(주),216050,12-21,52900,8056777,4.26204E+11
인크로스(주),216050,12-21,52900,8056777,4.26204E+11
인탑스(주),49070,12-21,32250,17200000,5.547E+11
인탑스(주),49070,12-21,32250,17200000,5.547E+11
인포뱅크(주),39290,12-21,23300,8693978,2.0257E+11
인포뱅크(주),39290,12-21,23300,0,0
인포뱅크(주),39290,12-21,23300,8693978,2.0257E+11
인화정공(주),101930,12-21,13800,0,0
인화정공(주),101930,12-21,13800,9331705,1.28778E+11
인화정공(주),101930,12-21,13800,9331705,1.28778E+11
잉글우드랩(주),950140,12-21,8600,19867866,1.70864E+11
잉글우드랩(주),950140,12-21,8600,19867866,1.70864E+11
자이글(주),234920,12-21,3920,13530910,53041167200
자이글(주),234920,12-21,3920,13530910,53041167200
재영솔루텍(주),49630,12-21,1245,80828701,1.00632E+11
재영솔루텍(주),49630,12-21,1245,80828701,1.00632E+11
재영솔루텍(주),49630,12-21,1245,0,0
전진바이오팜(주),110020,12-21,5400,0,0
전진바이오팜(주),110020,12-21,5400,6341369,34243392600
전진바이오팜(주),110020,12-21,5400,6341369,34243392600
제너셈(주),217190,12-21,8720,8769174,76467197280
제너셈(주),217190,12-21,8720,8769174,76467197280
제룡산업(주),147830,12-21,3685,20000000,73700000000
제룡산업(주),147830,12-21,3685,20000000,73700000000
제룡전기(주),33100,12-21,5220,16062409,83845774980
제룡전기(주),33100,12-21,5220,16062409,83845774980
제이더블유신약(주),67290,12-21,4040,43936858,1.77505E+11
제이더블유신약(주),67290,12-21,4040,43936858,1.77505E+11
제이스코홀딩스(주),23440,12-21,2470,36353554,89793278380
제이스코홀딩스(주),23440,12-21,2470,36353554,89793278380
제이씨케미칼(주),137950,12-21,9160,22267814,2.03973E+11
제이씨케미칼(주),137950,12-21,9160,22267814,2.03973E+11
제이씨현시스템(주),33320,12-21,6940,19114432,1.32654E+11
제이씨현시스템(주),33320,12-21,6940,19114432,1.32654E+11
제이엔케이히터(주),126880,12-21,5940,23204903,1.37837E+11
제이엔케이히터(주),126880,12-21,5940,23204903,1.37837E+11
제이엔케이히터(주),126880,12-21,5940,0,0
제이엠아이(주),33050,12-21,1285,32579342,41864454470
제이엠아이(주),33050,12-21,1285,32579342,41864454470
제이엠티(주),94970,12-21,4235,16748240,70928796400
제이엠티(주),94970,12-21,4235,16748240,70928796400
제일전기공업(주),199820,12-21,18250,0,0
제일전기공업(주),199820,12-21,18250,11110000,2.02758E+11
제일전기공업(주),199820,12-21,18250,11110000,2.02758E+11
제주맥주(주),276730,12-21,2530,0,0
제주맥주(주),276730,12-21,2530,56646211,1.43315E+11
제주맥주(주),276730,12-21,2530,56646211,1.43315E+11
조광아이엘아이(주),44060,12-21,8360,13850909,1.15794E+11
조광아이엘아이(주),44060,12-21,8360,13850909,1.15794E+11
조아제약(주),34940,12-21,3760,30979827,1.16484E+11
조아제약(주),34940,12-21,3760,30979827,1.16484E+11
주성엔지니어링(주),36930,12-21,21000,48249212,1.01323E+12
주성엔지니어링(주),36930,12-21,21000,48249212,1.01323E+12
줌인터넷(주),239340,12-21,5040,26979634,1.35977E+11
줌인터넷(주),239340,12-21,5040,26979634,1.35977E+11
지나인제약(주),78650,12-21,6870,0,0
지나인제약(주),78650,12-21,6870,4078777,28021197990
지나인제약(주),78650,12-21,6870,4078777,28021197990
지니너스(주),389030,12-21,12750,10869315,1.38584E+11
지니너스(주),389030,12-21,12750,10869315,1.38584E+11
지니언스(주),263860,12-21,12700,9444600,1.19946E+11
지니언스(주),263860,12-21,12700,9444600,1.19946E+11
지더블유바이텍(주),36180,12-21,2335,32587795,76092501325
지더블유바이텍(주),36180,12-21,2335,32587795,76092501325
지에이치신소재(주),130500,12-21,7150,14545052,1.03997E+11
지에이치신소재(주),130500,12-21,7150,14545052,1.03997E+11
지엔원에너지(주),270520,12-21,2735,0,0
지엔원에너지(주),270520,12-21,2735,31208908,85356363380
지엔원에너지(주),270520,12-21,2735,31208908,85356363380
지엘팜텍(주),204840,12-21,1240,61854061,76699035640
지엘팜텍(주),204840,12-21,1240,61854061,76699035640
지투파워(주),388050,12-21,,,0
진양제약(주),7370,12-21,7040,12000000,84480000000
진양제약(주),7370,12-21,7040,12000000,84480000000
차이나크리스탈신소재홀딩스,900250,12-21,1340,71830626,96253038840
차이나크리스탈신소재홀딩스,900250,12-21,1340,71830626,96253038840
참존글로벌(주),158310,12-21,1680,47841128,80373095040
참존글로벌(주),158310,12-21,1680,47841128,80373095040
참좋은여행(주),94850,12-21,13200,14000000,1.848E+11
참좋은여행(주),94850,12-21,13200,14000000,1.848E+11
카페24(주),42000,12-21,27400,22497198,6.16423E+11
카페24(주),42000,12-21,27400,22497198,6.16423E+11
커머스마이너 (주),223310,12-21,3320,0,0
커머스마이너 (주),223310,12-21,3320,13333506,44267239920
커머스마이너 (주),223310,12-21,3320,13333506,44267239920
컬러레이홀딩스,900310,12-21,1410,54000000,76140000000
컬러레이홀딩스,900310,12-21,1410,54000000,76140000000
케이디켐(주),221980,12-21,20300,4034800,81906440000
케이디켐(주),221980,12-21,20300,4034800,81906440000
케이만금세기차륜집단유한공사,900280,12-21,350,176573591,61800756850
케이만금세기차륜집단유한공사,900280,12-21,350,176573591,61800756850
케이비아이메탈(주),24840,12-21,1955,32950848,64418907840
케이비아이메탈(주),24840,12-21,1955,32950848,64418907840
케이에이치건설(주),226360,12-21,1330,73996926,98415911580
케이에이치건설(주),226360,12-21,1330,73996926,98415911580
케이에이치전자(주),111870,12-21,777,111072721,86303504217
케이에이치전자(주),111870,12-21,777,111072721,86303504217
케이엠제약(주),225430,12-21,2225,27887050,62048686250
케이엠제약(주),225430,12-21,2225,27887050,62048686250
케이지이티에스(주),151860,12-21,14650,36000000,5.274E+11
케이지이티에스(주),151860,12-21,14650,36000000,5.274E+11
케이피엑스라이프사이언스(주),114450,12-21,10100,15000000,1.515E+11
케이피엑스라이프사이언스(주),114450,12-21,10100,15000000,1.515E+11
켄코아에어로스페이스(주),274090,12-21,13100,11784088,1.54372E+11
켄코아에어로스페이스(주),274090,12-21,13100,11784088,1.54372E+11
코나아이(주),52400,12-21,32350,15559118,5.03337E+11
코나아이(주),52400,12-21,32350,15559118,5.03337E+11
코드네이처(주),78940,12-21,2065,32452021,67013423365
코드네이처(주),78940,12-21,2065,32452021,67013423365
코리아에프티(주),123410,12-21,3310,27841064,92153921840
코리아에프티(주),123410,12-21,3310,27841064,92153921840
코스맥스엔비티(주),222040,12-21,5780,20628000,1.1923E+11
코스맥스엔비티(주),222040,12-21,5780,20628000,1.1923E+11
코아스템(주),166480,12-21,18500,15868939,2.93575E+11
코아스템(주),166480,12-21,18500,15868939,2.93575E+11
코아스템(주),166480,12-21,18500,0,0
코오롱생명과학(주),102940,12-21,43250,0,0
코오롱생명과학(주),102940,12-21,43250,11412356,4.93584E+11
코오롱생명과학(주),102940,12-21,43250,11412356,4.93584E+11
코오롱티슈진(주),950160,12-21,8010,12949010,1.03722E+11
코오롱티슈진(주),950160,12-21,8010,13066657,1.04664E+11
코오롱티슈진(주),950160,12-21,8010,117647,942352470
코웰패션(주),33290,12-21,8450,88500234,7.47827E+11
코웰패션(주),33290,12-21,8450,88500234,7.47827E+11
코위버(주),56360,12-21,7470,9796800,73182096000
코위버(주),56360,12-21,7470,9796800,73182096000
콜마비앤에이치(주),200130,12-21,31050,29543558,9.17327E+11
콜마비앤에이치(주),200130,12-21,31050,29543558,9.17327E+11
큐렉소(주),60280,12-21,7410,33448869,2.47856E+11
큐렉소(주),60280,12-21,7410,33448869,2.47856E+11
크로바하이텍(주),43590,12-21,2485,30755643,76427772855
크로바하이텍(주),43590,12-21,2485,30755643,76427772855
크루셜텍(주),114120,12-21,1340,20961315,28088162100
크루셜텍(주),114120,12-21,1340,20961315,28088162100
크리스탈지노믹스(주),83790,12-21,6620,69246486,4.58412E+11
크리스탈지노믹스(주),83790,12-21,6620,69246486,4.58412E+11
키네마스터(주),139670,12-21,20700,13546307,2.80409E+11
키네마스터(주),139670,12-21,20700,13546307,2.80409E+11
테고사이언스(주),191420,12-21,21650,8108834,1.75556E+11
테고사이언스(주),191420,12-21,21650,8108834,1.75556E+11
테라사이언스(주),73640,12-21,1955,73897734,1.4447E+11
테라사이언스(주),73640,12-21,1955,73897734,1.4447E+11
티제이미디어(주),32540,12-21,5050,0,0
티제이미디어(주),32540,12-21,5050,13931609,70354625450
티제이미디어(주),32540,12-21,5050,13931609,70354625450
티케이지애강(주),22220,12-21,1995,51794579,1.0333E+11
티케이지애강(주),22220,12-21,1995,51794579,1.0333E+11
팅크웨어(주),84730,12-21,20500,12683682,2.60015E+11
팅크웨어(주),84730,12-21,20500,10425682,2.13726E+11
팅크웨어(주),84730,12-21,20500,2258000,46289000000
파나케이아(주),58530,12-21,1620,18078428,29287053360
파나케이아(주),58530,12-21,1620,18078428,29287053360
패션플랫폼(주),225590,12-21,1735,26636713,46214697055
패션플랫폼(주),225590,12-21,1735,26636713,46214697055
펌텍코리아(주),251970,12-21,16900,12400000,2.0956E+11
펌텍코리아(주),251970,12-21,16900,12400000,2.0956E+11
펌텍코리아(주),251970,12-21,16900,0,0
풍국주정공업(주),23900,12-21,15350,12600000,1.9341E+11
풍국주정공업(주),23900,12-21,15350,12600000,1.9341E+11
풍원정밀(주),371950,12-21,,18040488,0
풍원정밀(주),371950,12-21,,0,0
풍원정밀(주),371950,12-21,,18040488,0
프레스티지바이오로직스(주),334970,12-21,9600,47206389,4.53181E+11
프레스티지바이오로직스(주),334970,12-21,9600,0,0
프레스티지바이오로직스(주),334970,12-21,9600,47206389,4.53181E+11
프리시젼바이오(주),335810,12-21,11100,11366060,1.26163E+11
프리시젼바이오(주),335810,12-21,11100,11366060,1.26163E+11
피씨엘(주),241820,12-21,35550,10369397,3.68632E+11
피씨엘(주),241820,12-21,35550,10460503,3.71871E+11
피씨엘(주),241820,12-21,35550,91106,3238818300
피앤씨테크(주),237750,12-21,7040,6496600,45736064000
피앤씨테크(주),237750,12-21,7040,6496600,45736064000
피에스케이(주),319660,12-21,52800,14765020,7.79593E+11
피에스케이(주),319660,12-21,52800,14765020,7.79593E+11
피에스케이홀딩스(주),31980,12-21,17900,21562395,3.85967E+11
피에스케이홀딩스(주),31980,12-21,17900,21562395,3.85967E+11
피에스텍(주),2230,12-21,5130,19669243,1.00903E+11
피에스텍(주),2230,12-21,5130,19669243,1.00903E+11
피에이치에이(주),43370,12-21,10100,21000000,2.121E+11
피에이치에이(주),43370,12-21,10100,21000000,2.121E+11
피엔케이피부임상연구센타(주),347740,12-21,18350,7502644,1.37674E+11
피엔케이피부임상연구센타(주),347740,12-21,18350,7502644,1.37674E+11
하나마이크론(주),67310,12-21,20300,47921854,9.72814E+11
하나마이크론(주),67310,12-21,20300,47921854,9.72814E+11
하나마이크론(주),67310,12-21,20300,0,0
하나머티리얼즈(주),166090,12-21,62800,19737674,1.23953E+12
하나머티리얼즈(주),166090,12-21,62800,0,0
하나머티리얼즈(주),166090,12-21,62800,19737674,1.23953E+12
하이록코리아(주),13030,12-21,16750,13613232,2.28022E+11
하이록코리아(주),13030,12-21,16750,13613232,2.28022E+11
하이즈항공(주),221840,12-21,4570,17696167,80871483190
하이즈항공(주),221840,12-21,4570,17696167,80871483190
하인크코리아(주),373200,12-21,2375,3520000,8360000000
하인크코리아(주),373200,12-21,2375,3520000,8360000000
한국기업평가(주),34950,12-21,76800,4540514,3.48711E+11
한국기업평가(주),34950,12-21,76800,4540514,3.48711E+11
한국맥널티(주),222980,12-21,6650,10534795,70056386750
한국맥널티(주),222980,12-21,6650,10534795,70056386750
한국선재(주),25550,12-21,5250,23909198,1.25523E+11
한국선재(주),25550,12-21,5250,23909198,1.25523E+11
한국알콜산업(주),17890,12-21,11800,21605760,2.54948E+11
한국알콜산업(주),17890,12-21,11800,21605760,2.54948E+11
한국유니온제약(주),80720,12-21,10150,7903728,80222839200
한국유니온제약(주),80720,12-21,10150,7903728,80222839200
한국유니온제약(주),80720,12-21,10150,0,0
한국전자금융(주),63570,12-21,5480,34147728,1.8713E+11
한국전자금융(주),63570,12-21,5480,34147728,1.8713E+11
한국전자인증(주),41460,12-21,10700,19000000,2.033E+11
한국전자인증(주),41460,12-21,10700,19000000,2.033E+11
한국정밀기계(주),101680,12-21,1440,8404000,12101760000
한국정밀기계(주),101680,12-21,1440,8404000,12101760000
한국정보공학(주),39740,12-21,6730,8018397,53963811810
한국정보공학(주),39740,12-21,6730,8018397,53963811810
한국정보인증(주),53300,12-21,6760,41776331,2.82408E+11
한국정보인증(주),53300,12-21,6760,41776331,2.82408E+11
한국정보인증(주),53300,12-21,6760,0,0
한국정보통신(주),25770,12-21,9430,37444271,3.53099E+11
한국정보통신(주),25770,12-21,9430,37444271,3.53099E+11
한국컴퓨터(주),54040,12-21,5130,16071290,82445717700
한국컴퓨터(주),54040,12-21,5130,16071290,82445717700
한라아이엠에스(주),92460,12-21,5070,17617467,89320557690
한라아이엠에스(주),92460,12-21,5070,17617467,89320557690
한솔인티큐브(주),70590,12-21,3340,13879521,46357600140
한솔인티큐브(주),70590,12-21,3340,13879521,46357600140
한스바이오메드(주),42520,9-21,16050,10102981,1.62153E+11
한스바이오메드(주),42520,9-21,16050,10102981,1.62153E+11
한양디지텍(주),78350,12-21,18050,15244382,2.75161E+11
한양디지텍(주),78350,12-21,18050,15244382,2.75161E+11
한양이엔지(주),45100,12-21,16850,18000000,3.033E+11
한양이엔지(주),45100,12-21,16850,18000000,3.033E+11
한일네트웍스(주),46110,12-21,6900,11954227,82484166300
한일네트웍스(주),46110,12-21,6900,11954227,82484166300
한일단조공업(주),24740,12-21,2325,29891328,69497337600
한일단조공업(주),24740,12-21,2325,29891328,69497337600
한일사료(주),5860,12-21,1940,39403685,76443148900
한일사료(주),5860,12-21,1940,39403685,76443148900
한일화학공업(주),7770,12-21,16000,3510000,56160000000
한일화학공업(주),7770,12-21,16000,3510000,56160000000
한창산업(주),79170,12-21,8300,5200000,43160000000
한창산업(주),79170,12-21,8300,5200000,43160000000
해성산업(주),34810,12-21,13800,26356298,3.63717E+11
